일시,1.5M 평균 습도(%),10CM 일 토양수분(%),20CM 일 토양수분(%),30CM 일 토양수분(%),50CM 일 토양수분(%),1.5M 평균 기온(°C),평균 지면온도(°C),5CM 평균 지중온도(°C),30CM 평균 지중온도(°C),0.5M 일 지중온도(°C),1.0M 일 지중온도(°C),일사량,일조시간,최대풍속
2014.2.18,70,1,1,3,5,6.7,5.8,7,8.4,9.4,11.3,4.58,0,12.5
2014.2.19,59,1,1,3,5,5.7,7.7,6.8,8.2,9.4,11.3,6.16,2.1,10.4
2014.2.20,59,1,1,3,5,5.5,5.2,6.6,8.2,9.4,11.3,9.85,1.7,6.8
2014.2.21,71,1,1,3,5,4.5,6.9,6.6,8.1,9.3,11.2,17.93,9.1,6.4
2014.2.22,77,1,1,3,5,5.1,4.9,6.3,8.2,9.3,11.2,14.77,8.2,4.6
2014.2.23,69,1,1,3,5,6.8,6.7,6.9,8.1,9.3,11.2,15.13,8.9,5.4
2014.2.24,75,1,1,3,5,8.5,10.1,8.5,8.5,9.3,11.2,15.99,8.8,4.6
2014.2.25,70,1,1,3,5,9.9,14.7,8.7,9,9.5,11.2,9.35,1.2,5.8
2014.2.26,83,1,1,3,5,10.8,11,9.2,9.3,9.7,11.2,1.22,0,14.3
2014.2.27,75,1,1,3,5,11.4,29.9,11.1,9.7,9.9,11.2,14.7,7.5,6.6
2014.2.28,75,1,1,3,5,11.2,34.5,10.5,10.3,10.1,11.2,4.57,0,5.9
2014.3.1,93,1,1,3,5,10.2,26.2,10.7,10.6,10.4,11.2,1.17,0,4.5
2014.3.2,59,1,1,3,5,10.1,35.7,11.7,10.7,10.6,11.3,17.54,8,12.3
2014.3.3,33,1,1,3,5,9.2,8.8,9.8,10.9,10.8,11.3,19.7,10.7,11.4
2014.3.4,84,1,1,3,5,8.8,7.9,8.5,10.4,10.9,11.4,2.77,0.1,8.1
2014.3.5,48,1,1,3,5,7.5,9.4,9.7,10.1,10.8,11.5,19.67,9.7,10.1
2014.3.6,39,1,1,3,5,5.2,9,8.4,10,10.7,11.5,15.43,6.6,16.7
2014.3.7,51,1,1,3,5,4,6.3,7.2,9.5,10.6,11.5,17.04,6.4,8.5
2014.3.8,49,1,1,3,5,4,4.6,6.8,9.1,10.4,11.6,12.71,4.4,6.6
2014.3.9,56,1,1,3,5,5.9,6.4,6.8,8.9,10.2,11.6,12.38,4.6,12
2014.3.10,58,1,1,3,5,5,23.7,7.7,8.7,10,11.6,20.61,9.5,6.3
2014.3.11,63,1,1,3,5,6.9,11.5,9.1,9,9.9,11.5,20.09,10.8,6.6
2014.3.12,90,1,1,3,5,12.9,11,10.1,9.7,10.1,11.5,3.3,0,9.4
2014.3.13,73,2,1,4,6,8.7,10.1,11.2,10.8,10.2,11.3,3.61,0,13.7
2014.3.14,57,1,1,4,6,5,7.5,8.5,10.3,10.6,11.2,12.13,3.8,11.9
2014.3.15,63,1,1,4,6,9.2,17.4,9.5,9.9,10.6,11.2,20.12,10.5,10.3
2014.3.16,73,1,1,4,6,12.4,22.2,12.6,10.6,10.6,11.3,21.98,10.9,8.4
2014.3.17,89,1,1,4,5,13.3,14.4,12,11.5,10.8,11.3,9.38,4.1,9.3
2014.3.18,82,2,1,4,6,14.9,,14.8,12.1,11.3,11.3,13.69,5.9,11.5
2014.3.19,78,1,1,4,6,12.1,22.8,12.7,12.7,11.7,11.3,7.94,1.5,9.3
2014.3.20,54,1,1,4,6,8.7,11,11.4,12.3,11.9,11.4,17.37,6.6,14.7
2014.3.21,48,1,1,4,6,7.2,9.8,9.8,11.6,11.9,11.5,18.19,7.9,9.3
2014.3.22,62,1,1,4,6,8.3,,10.3,11.1,11.7,11.6,20.17,10.4,12.9
2014.3.23,57,1,1,4,5,10.3,23.5,11.9,11.3,11.6,11.7,20.57,10.7,6
2014.3.24,72,1,1,3,5,12.3,23.8,12.9,11.8,11.6,11.8,18.98,7.7,6
2014.3.25,93,1,1,4,5,14.6,,13.2,12.5,11.8,11.8,3,0,9.8
2014.3.26,94,2,1,4,6,14.8,,14.5,13,12.2,11.9,7.7,1.1,8.5
2014.3.27,55,2,1,4,6,15.1,,15.4,13.4,12.5,12,20.45,9.7,4.9
2014.3.28,61,1,1,4,6,15.6,16.5,14.8,13.8,12.8,12.1,15.97,6.2,5.9
2014.3.29,98,2,1,4,6,15.3,,14.9,14.2,13.1,12.2,5.26,0.4,7.4
2014.3.30,65,2,1,4,6,15.6,47,15.9,14.5,13.7,12.4,6.17,0.5,9.1
2014.3.31,75,2,1,4,6,12.9,,15.6,14.7,13.8,12.5,15.12,3.8,6.4
2014.4.1,52,2,1,4,6,14.5,,16,14.9,14,12.7,22.4,10.1,6.5
2014.4.2,63,2,1,4,6,13.8,52.7,16.1,15,14.1,12.8,24.05,11.4,5.8
2014.4.3,48,1,1,4,6,13.5,26.4,15.1,15.1,14.2,12.9,15.69,3.8,13.1
2014.4.4,39,1,1,4,6,8.9,24.5,12.6,14.5,14.3,12.9,24.55,11.5,13.4
2014.4.5,56,1,1,4,5,9.5,21.6,12.2,13.8,14.1,13.1,10.14,1.5,14.8
2014.4.6,41,1,1,3,5,9.4,,11.9,13.2,13.8,13.1,24.49,10.3,10.5
2014.4.7,50,1,1,3,5,11.6,,13.5,13.1,13.5,13.2,20.26,7.4,10.1
2014.4.8,63,1,1,3,5,12.3,,14.8,13.6,13.5,13.2,21.95,10.2,5.3
2014.4.9,72,1,1,3,5,12.9,,15.6,14.1,13.7,13.3,23.87,10.8,4.7
2014.4.10,67,1,1,3,5,14.2,,16.1,14.6,13.9,13.3,23,9.5,5.7
2014.4.11,72,1,1,3,5,15,,16.7,15,14.1,13.3,22.76,10.4,7.3
2014.4.12,81,1,1,3,5,15.3,,16.1,15.3,14.4,13.4,9.78,0,7.5
2014.4.13,81,2,1,3,5,13.8,15.2,15,15.2,14.5,13.4,5.73,0,14.1
2014.4.14,49,2,1,3,5,14.3,22.4,15.3,14.9,14.6,13.6,25.61,12.1,10.7
2014.4.15,51,1,1,3,5,15.2,,16,15,14.6,13.7,25.8,11.8,3.7
2014.4.16,62,1,1,3,5,14.2,14.7,15.2,15.3,14.7,13.7,7.59,0,4.8
2014.4.17,94,2,1,3,5,15.3,14.9,14.9,15.1,14.7,13.7,3.23,0,7.8
2014.4.18,90,2,1,4,5,14.4,16.5,15.2,15.1,14.8,13.8,3.1,0,8.4
2014.4.19,72,2,1,4,5,13.3,13,13.8,15,14.8,13.9,3.69,0,13.5
2014.4.20,78,2,1,4,5,13.7,14.3,14.1,14.5,14.7,13.9,8.68,0.6,13
2014.4.21,70,2,1,4,5,14.8,20.9,15.9,14.6,14.6,14,21.63,8.7,7.2
2014.4.22,50,2,1,4,5,16,,17.1,15.4,14.7,14,16.51,5.3,9.7
2014.4.23,43,1,1,4,5,16,,16.7,15.6,15,14.1,25.37,12,7.3
2014.4.24,37,1,1,4,5,17,,17.1,15.9,15.1,14.1,23.97,9.3,7.6
2014.4.25,45,1,1,4,5,17.6,,17.5,16.1,15.3,14.2,24.97,11.4,5.9
2014.4.26,74,1,1,4,5,18.4,,17.5,16.5,15.5,14.2,11.05,1.9,7.4
2014.4.27,89,1,1,4,5,15.9,16.3,16.5,16.5,15.6,14.3,4.88,0,8.6
2014.4.28,95,2,1,4,8,14.3,16.1,15.5,15.8,16.1,14.6,13.58,1.7,9.1
2014.4.29,91,2,1,4,6,13.4,14.4,15.4,15.9,15.8,14.7,4.05,0,11.1
2014.4.30,72,2,1,4,6,15.7,,17.2,16,15.8,14.9,26.43,11,9
2014.5.1,,2,1,4,6,,,,,15.9,14.9,,,10.6
2014.5.2,,,,,,,,,,,,24.18,11.6,8.7
2014.5.3,,,,,,,,,,,,27.55,10.8,8
2014.5.4,73,1,1,4,6,12.8,10.6,15.8,17.3,16.5,15,5.05,0.2,6.8
2014.5.5,35,1,1,4,6,13.9,,16.4,16.6,16.5,15.1,27.34,11.4,10.8
2014.5.6,43,1,1,4,6,14,24.4,16.3,16.4,16.4,15.2,27.29,12.6,7.1
2014.5.7,57,1,1,4,6,15.1,,17.5,16.4,16.3,15.3,28.07,12.7,5.9
2014.5.8,76,1,1,4,6,17.9,,19.9,17.1,16.3,15.2,,,7.9
2014.5.9,57,1,1,4,6,16.8,49,19.4,17.6,16.6,15.3,26.23,10.9,7.4
2014.5.10,51,1,1,4,6,18.5,,18.6,17.7,16.7,15.3,16.95,5.1,11.6
2014.5.11,88,1,1,4,6,18.5,23.6,17.8,17.6,16.8,15.4,11.18,3.4,14
2014.5.12,74,2,1,4,7,18,20.8,19.5,17.7,16.9,15.5,22.24,8.2,15
2014.5.13,61,2,1,4,6,20,,20.5,18.1,17.1,15.6,26.31,11.6,9
2014.5.14,85,2,1,4,6,15.6,26.5,18.3,18.5,17.2,15.6,4.02,0,10.4
2014.5.15,65,2,1,4,6,18.5,,20.1,18.2,17.4,15.7,25.04,9,6.6
2014.5.16,24,2,1,4,6,21.9,,20.1,,17.5,15.9,27.89,12.2,9.3
2014.5.17,42,2,1,4,6,18.7,,19.8,,17.6,15.9,21.97,6.7,6.2
2014.5.18,51,2,1,4,6,19,,20.2,,17.7,16,26.81,11.7,7.4
2014.5.19,64,2,1,4,6,20.3,,21.6,,17.9,16.1,26.88,11.8,7.4
2014.5.20,93,3,1,5,7,17.3,,19.1,,18.1,16.2,3.88,0,11.5
2014.5.21,66,2,1,4,7,19.6,,21.2,,18.6,16.6,27.49,12.1,4.1
2014.5.22,64,2,2,4,6,19.4,,22,,18.7,16.7,24.05,11,5.6
2014.5.23,79,2,2,4,6,18.3,,21.9,,18.9,16.8,24.46,10.6,8.4
2014.5.24,76,2,1,4,6,20.3,,22.4,,19.1,16.9,20.9,8.1,5.2
2014.5.25,94,2,2,4,6,19.3,,20.2,,19.3,16.9,6.82,0.3,9
2014.5.26,53,2,1,5,7,22.3,,21.9,,20.1,17.1,26.3,9.9,11
2014.5.27,55,2,1,5,7,22.1,,21.9,,19.8,17.6,22.1,8.6,6.4
2014.5.28,55,2,1,5,7,23.7,,23.5,,19.9,17.7,25.91,10.5,10.1
2014.5.29,59,2,2,4,7,21.2,,23.8,,20.2,17.9,25.55,10.5,5.1
2014.5.30,53,2,1,4,6,21,,24,,20.4,17.9,27.94,12.6,5.1
2014.5.31,61,2,1,4,7,21.2,,24.6,,20.6,18,26.98,11.7,5
2014.6.1,71,2,1,4,7,21.3,,23.2,,20.8,18.1,14.32,3.5,5.4
2014.6.2,96,3,2,5,6,18.5,31.2,20.4,,20.9,18.2,13.55,3.3,12.7
2014.6.3,98,3,2,5,8,18.5,31.1,19.6,,20.9,18.3,8.41,0.5,9.7
2014.6.4,88,3,2,5,7,18.7,18.2,21.2,,20.5,18.8,4.96,0,9.9
2014.6.5,83,2,2,5,7,20.4,24.1,22.5,,20.5,18.9,17.67,3.1,9.5
2014.6.6,88,2,2,5,7,19.2,,21.8,,20.6,18.9,23.84,8,4.4
2014.6.7,86,2,2,5,7,18.9,31.6,21.3,,20.8,18.9,19.87,5.9,4.1
2014.6.8,87,3,2,5,7,19,26.7,21.5,,20.8,19,23.37,9,5.5
2014.6.9,83,3,2,5,7,20.1,20.6,21.8,,20.8,19,20.37,3.7,8.7
2014.6.10,85,3,2,6,7,20.8,,23,,20.7,19,12.15,1,8.5
2014.6.11,84,3,3,5,7,20.4,,23.1,,20.9,19,22.25,6.4,7.2
2014.6.12,83,4,3,6,7,19.6,,23.5,,21,19.1,24.38,7.3,5.4
2014.6.13,71,4,2,5,7,21.6,,23.8,,21.1,19.1,,,
2014.6.14,80,4,2,5,7,21.5,,25,,21.2,19.1,24.37,7.6,6.6
2014.6.15,67,4,3,5,7,22.6,,24.7,,21.4,19.2,21.75,7,9.5
2014.6.16,80,3,2,5,7,21.5,,24,,21.6,19.2,11.6,0.7,6.2
2014.6.17,92,5,3,5,7,17.2,17.6,18.8,,21.7,19.3,4.38,0,10.1
2014.6.18,80,5,3,5,9,20.5,30.8,21.9,,21.5,19.6,19.68,7,10
2014.6.19,78,5,3,5,9,20.9,24.9,23.9,,21.3,19.7,26.82,11.5,4.9
2014.6.20,83,5,3,6,8,21.4,,22.4,,21.4,19.7,14.21,2.5,8
2014.6.21,87,5,3,5,8,21.1,21.6,22.1,22.2,21.4,20,2.83,0,10.2
2014.6.22,88,6,3,5,8,20.7,22.2,22.3,22,21.4,20,9.39,0,8.6
2014.6.23,86,6,3,6,9,20.8,29,22.9,22.1,21.4,20.1,15.09,1.4,5
2014.6.24,81,6,3,6,9,22.1,33.3,25.1,22.3,21.5,20.1,25.93,8.6,9.5
2014.6.25,87,6,3,6,8,20.1,28.1,23.1,22.8,21.7,20.1,10.78,0,3.7
2014.6.26,83,6,3,6,8,20.8,36.7,22.8,22.7,21.8,20.2,10.29,0,6.4
2014.6.27,80,5,3,6,8,22.3,35.4,24.6,22.6,21.9,20.2,24.92,9.5,8
2014.6.28,73,5,3,6,8,22.3,,25.9,23,21.9,20.3,24.48,9.8,8.5
2014.6.29,73,5,3,6,8,22.9,,25.7,23.3,22.1,20.3,26.77,11.6,9.9
2014.6.30,72,4,3,6,8,23.5,,27,23.6,22.3,20.4,26,9.6,7.5
2014.7.1,66,4,3,5,8,23.4,,26.4,24,22.5,20.5,20.37,6,9
2014.7.2,89,4,2,5,8,20.4,10.3,22.7,24,22.6,20.5,5.6,0,7.2
2014.7.3,88,6,3,6,8,22.5,,23.5,23.4,22.7,20.6,17.12,4.1,8.5
2014.7.4,82,6,3,6,8,22.9,,24.3,23.3,22.6,20.7,9.74,0,5.1
2014.7.5,80,6,3,6,8,20.6,27.6,22.1,23.3,22.6,20.7,5.65,0,8
2014.7.6,93,7,4,7,35,21.6,6.5,21.4,22.1,22.6,21,5.72,0.5,8.5
2014.7.7,93,7,3,6,10,21.7,22.1,22.4,21.8,21.9,20.9,11.09,0.4,5.5
2014.7.8,84,7,3,6,9,26.5,28.1,25.8,22.3,21.8,21.2,21.6,6.8,10
2014.7.9,87,8,4,7,10,24.7,30.8,24.3,23.3,22.2,21.3,6.39,0,19.8
2014.7.10,75,8,4,7,9,26,,26.7,23.5,22.6,21.1,8.17,0.3,11.3
2014.7.11,57,7,4,7,9,25.5,,25.4,24,22.8,21.3,9.47,0.4,7
2014.7.12,86,7,4,6,9,23,,24.4,24,23,21.3,7.94,0.2,4.6
2014.7.13,94,8,4,7,10,23,,25.2,24,23.2,21.5,3.88,0,7.4
2014.7.14,89,8,4,7,9,22.7,,26.8,24.2,23.3,21.6,20.62,6.6,5.6
2014.7.15,93,8,5,7,9,23,29,25.1,24.6,23.4,21.6,10.49,0.4,4.2
2014.7.16,88,9,5,7,10,24.8,44,26.6,24.7,23.8,21.9,13.11,0.4,6.9
2014.7.17,93,9,4,7,9,24.8,21.6,26.8,25,23.8,21.9,13.89,1,5.5
2014.7.18,92,9,4,6,9,25.4,,28,25.3,24,22,17.16,2.3,5.6
2014.7.19,91,8,5,10,10,25,,27.6,25.8,24.6,22.4,23.91,9.8,6.6
2014.7.20,86,7,5,7,9,24.4,,28.6,26,24.7,22.4,23.91,8.6,5.3
2014.7.21,87,7,4,7,9,24.5,45.1,29.2,26.3,24.9,22.5,24.57,9.1,5.1
2014.7.22,86,6,4,8,9,25.3,,28.8,26.6,25,22.5,24.99,11.7,5.3
2014.7.23,86,6,4,7,9,27.2,,30.3,26.8,25.2,22.6,23.69,10.1,6
2014.7.24,93,5,4,9,9,27.3,,29.5,27.2,25.4,22.7,12.58,3.2,5.4
2014.7.25,93,5,4,8,9,26.9,26.7,29,27.2,25.6,22.8,25.06,8.9,11.6
2014.7.26,87,5,5,8,9,26.7,,28.9,27.2,25.7,22.9,14.09,1.7,10
2014.7.27,85,6,5,7,9,23.9,,27.3,27.1,25.8,23,9.62,2.2,6
2014.7.28,86,6,6,8,9,23.6,,25.9,26.7,25.7,23.1,13.26,1.9,6
2014.7.29,86,7,8,7,8,26.7,,28.4,26.4,25.5,23.2,17.95,5.5,4.9
2014.7.30,72,8,8,8,8,28.1,,29.3,26.7,25.5,23.3,25.52,10.9,7.6
2014.7.31,76,7,8,8,8,28,,29,27.2,25.7,23.3,21.01,6.8,12.4
2014.8.1,79,8,8,8,8,26.6,,27.2,27.2,25.8,23.3,8.67,0.7,17.8
2014.8.2,97,11,14,11,10,24.1,22,24.7,26.4,26.3,24.6,3.68,0,20.9
2014.8.3,98,10,11,10,10,22.9,4.9,24.2,25.6,25.6,23.5,13.33,1.4,15.5
2014.8.4,98,10,12,11,10,23.5,15.1,24.5,25.2,25.2,23.7,8.89,0.5,9.9
2014.8.5,89,9,10,10,10,26.3,,27.9,25.3,25.1,24.1,24.72,11.4,8.9
2014.8.6,88,8,10,9,9,25.6,,29,26.1,25.1,24.1,15.37,4,4.7
2014.8.7,82,8,10,9,9,26.4,,29.4,26.6,25.4,24.1,18.51,6.2,6.2
2014.8.8,73,7,9,9,9,26.7,,29.1,27,25.7,24,4.19,0,16.2
2014.8.9,70,7,8,9,9,27,32.4,29.3,27.2,25.9,24,14.64,3.9,15
2014.8.10,70,6,8,8,9,25.6,,28.5,27.2,26,24.1,21.22,7.4,9.9
2014.8.11,78,6,7,8,9,23.6,,27.5,27,26.1,24.1,19.69,6.3,4.9
2014.8.12,70,5,7,8,9,24.5,,27.7,26.8,26,24.1,19.77,6.9,4.8
2014.8.13,74,5,7,8,9,25.5,,28.1,26.8,26,24.2,12.29,1.4,5.9
2014.8.14,91,5,6,7,8,25,,27.4,26.9,25.9,24.2,3.27,0,10.9
2014.8.15,92,7,7,7,8,24,,26.4,26.7,25.9,24.2,8.96,0.2,7.7
2014.8.16,84,7,8,7,8,24.3,,27.2,26.5,25.9,24.2,22.77,8.3,4.9
2014.8.17,86,7,8,7,8,24.8,,26.2,26.5,25.8,24.2,7.55,0.2,9.4
2014.8.18,96,9,9,9,9,24.5,17.4,25.9,26.4,25.8,24.2,7.79,0.1,10.3
2014.8.19,95,9,10,9,10,24.2,31.9,25.6,26.1,25.8,24.4,5.04,0,5.2
2014.8.20,96,10,10,9,10,24.2,24.7,24.8,25.8,25.7,24.4,3.26,0,10.7
2014.8.21,86,9,10,10,10,24.1,,26.2,25.4,25.5,24.3,16.28,5.7,12
2014.8.22,83,9,10,9,10,23.5,31.7,26.1,25.6,25.3,24.5,22.13,8.1,4.8
2014.8.23,84,8,10,9,10,24.7,,26.6,25.8,25.4,24.5,17,4.7,4.1
2014.8.24,96,11,12,10,10,25.6,,26.1,26,25.5,24.5,5.13,0.4,7
2014.8.25,92,9,10,10,10,25.4,,26.2,26,25.5,24.5,13.86,2.4,11.5
2014.8.26,73,9,10,9,10,25.8,,27.6,26,25.6,24.5,18.1,5.6,7.9
2014.8.27,81,9,10,9,10,23.8,,26.5,26.2,25.6,24.5,11.59,0.4,8
2014.8.28,87,10,11,10,10,22.2,,24.7,26.1,25.6,24.4,2.46,0,10.1
2014.8.29,86,10,10,10,10,22.7,,24.2,25.7,25.5,24.5,2.51,0,9.3
2014.8.30,76,10,11,10,10,23.4,,24.3,25.3,25.3,24.5,13.21,3,10.4
2014.8.31,69,9,10,9,10,23.2,,24.4,25.2,25.1,24.5,18.33,6.2,9.3
2014.9.1,74,8,10,9,10,23.6,,24.9,25.1,25,24.4,22.14,8.9,8.3
2014.9.2,88,8,10,9,10,24.4,,24.7,25.3,24.9,24.3,7.1,0.3,8.1
2014.9.3,92,8,10,9,9,23.9,27.3,25.1,25.3,24.9,24.3,8.06,0.4,8.5
2014.9.4,78,9,10,9,9,23.9,30.7,26.4,25.3,24.9,24.3,22.16,10.2,7.4
2014.9.5,77,9,10,9,9,23.5,,26.6,25.7,25,24.2,21.51,9,4.2
2014.9.6,79,9,10,10,9,24,53.7,26,25.9,25.1,24.2,14.39,4.1,8.2
2014.9.7,80,10,10,9,9,23.6,,26.2,25.9,25.2,24.2,22.78,10,5.7
2014.9.8,75,10,10,9,9,23.8,,27.1,25.9,25.2,24.2,21.35,9.4,4.6
2014.9.9,77,9,9,9,9,23.6,,26.9,26,25.3,24.2,19.25,6.9,4.9
2014.9.10,78,9,9,9,9,22.8,,25.9,26,25.3,24.2,17.51,6.2,4.1
2014.9.11,66,9,9,9,9,23.3,,25.7,25.8,25.3,24.2,18.16,7.3,8.6
2014.9.12,76,8,9,8,9,22.3,,24.2,25.6,25.2,24.2,7.3,0,8.6
2014.9.13,68,9,9,8,9,23.2,,24.4,25.2,25.1,24.2,18.89,7.1,13.6
2014.9.14,64,9,9,8,9,23.2,,24.6,25,24.9,24.2,15.78,5.2,10.4
2014.9.15,65,9,9,8,9,23.2,,25,24.9,24.8,24.2,17.29,4.5,9.2
2014.9.16,66,8,9,8,9,23.3,,25.4,25,24.7,24.1,11.03,0.4,5
2014.9.17,70,8,9,8,9,22.9,,25.2,25,24.7,24.1,9.85,2.1,7.3
2014.9.18,74,8,9,8,9,21.1,10.2,22.7,24.9,24.7,24,2.73,0,10
2014.9.19,83,8,9,9,9,18.9,23.1,21.2,24.3,24.5,24,3.17,0,12.7
2014.9.20,74,11,10,8,9,20.7,,22.3,23.6,24.2,23.9,15.19,5.5,10.3
2014.9.21,61,11,10,9,9,22.4,40.9,22.5,23.5,23.9,23.9,18.98,8.1,11.2
2014.9.22,62,10,10,9,8,22.9,,22.4,23.5,23.7,23.8,12.54,2.9,11
2014.9.23,89,10,10,9,8,23.5,,22.9,23.4,23.6,23.7,3.73,0,10.4
2014.9.24,93,14,14,12,10,22.8,,23.6,23.6,23.4,23.6,3.31,0,12.5
2014.9.25,74,13,13,11,10,21.9,,23.6,23.6,23.5,23.6,18.08,7.6,6.4
2014.9.26,71,12,13,12,10,21.9,,23.4,23.7,23.5,23.5,18.34,8.7,9
2014.9.27,71,12,12,12,10,22.3,,23.8,23.6,23.6,23.5,20.32,10.9,7.6
2014.9.28,72,11,12,13,9,21.9,,23.7,23.7,23.6,23.5,19.33,10.4,7.8
2014.9.29,79,11,12,13,9,23.4,,24.4,23.8,23.6,23.4,14.9,6.5,5.7
2014.9.30,92,15,14,14,10,21.1,,22.6,23.9,23.6,23.4,4.19,0,11.1
2014.10.1,72,14,14,14,10,21.7,,23.1,23.7,23.7,23.4,16.68,7.8,11.8
2014.10.2,74,13,13,14,10,21.5,,23.2,23.6,23.6,23.4,16.11,6.9,7.3
2014.10.3,63,13,13,14,10,20,,22.4,23.5,23.5,23.4,12.49,3.3,8
2014.10.4,61,13,12,13,10,19.3,,20.7,23.2,23.4,23.3,14.61,4.9,14.6
2014.10.5,66,13,12,13,9,19,,21.1,22.7,23.2,23.3,17.7,8.4,17.2
2014.10.6,57,12,11,13,9,18.2,,20.3,22.5,23,23.2,15.63,7.7,8.4
2014.10.7,64,12,11,13,9,17.7,13.5,19.6,22.1,22.8,23.2,16.84,8.1,8.9
2014.10.8,65,11,11,13,9,18.4,,20,21.8,22.5,23.1,16.56,9.5,8.5
2014.10.9,72,11,11,13,9,20.1,,21.3,21.7,22.3,23,14.91,6.4,9.9
2014.10.10,73,11,11,12,9,21.6,,22,21.9,22.3,22.9,14.16,5.3,13.1
2014.10.11,66,11,11,12,9,21.4,,21.4,22.1,22.2,22.8,5.6,0.4,16.2
2014.10.12,71,11,10,11,9,21.5,,20.4,22,22.2,22.7,1.78,0,18.5
2014.10.13,77,16,11,11,9,19.7,15.1,19.7,21.7,22.1,22.7,3.4,0,21.6
2014.10.14,82,15,13,12,9,17.3,38.1,19.7,21.4,22,22.6,14.9,6.4,6.1
2014.10.15,63,14,13,12,9,16.3,18.9,18.6,21.3,21.9,22.6,17.9,10.6,7.3
2014.10.16,63,14,12,12,9,16.2,16.9,18.1,20.9,21.7,22.5,14.44,6.9,9.9
2014.10.17,56,13,12,12,9,15.6,,17.9,20.6,21.5,22.5,18.49,10.6,6.1
2014.10.18,53,12,12,12,9,15.9,21.4,17.2,20.2,21.3,22.4,18.2,10.7,6.3
2014.10.19,71,12,12,11,9,19.8,,18.7,20,21,22.3,16.67,9.6,5.5
2014.10.20,83,12,12,11,8,21.7,,20.9,20.3,20.9,22.2,12.83,5.1,5.4
2014.10.21,97,13,12,11,8,21.4,22.1,21.5,20.8,21,22.1,6.93,2.9,8.2
2014.10.22,86,17,15,13,9,17.4,18.6,20,21.1,21.2,22,2.98,0.3,14
2014.10.23,76,16,15,13,9,14.8,17,17.7,20.8,21.3,21.9,15.23,8,6.8
2014.10.24,75,15,15,13,9,15,17.6,17.9,20.3,21.1,21.9,16.67,10.3,4.6
2014.10.25,75,15,15,12,9,15.5,24.7,17.6,20.1,20.9,21.8,15.93,10.2,4.4
2014.10.26,78,15,15,12,9,18.1,18.8,19.2,19.9,20.7,21.8,13.53,7.1,5.2
2014.10.27,72,15,15,13,9,16.3,,18.4,20,20.6,21.7,16.74,9.8,7.7
2014.10.28,70,14,15,13,9,15.3,16.6,16.9,19.8,20.5,21.6,15.9,10.1,6.2
2014.10.29,70,14,14,13,9,16.4,15.6,16.6,19.4,20.4,21.5,6.12,0,7.3
2014.10.30,72,14,14,13,9,18.3,17.3,17.6,19.2,20.2,21.5,4.69,0,8
2014.10.31,91,16,14,12,9,19.4,17.9,18.1,19.2,20,21.4,1.69,0,11.5
2014.11.1,82,17,16,13,9,19.1,19.9,19.7,19.4,20,21.3,2.4,0,7.4
2014.11.2,65,18,16,13,9,14.8,14.7,16.7,19.6,20,21.2,5.14,2.1,13.2
2014.11.3,51,17,16,13,9,12.6,13.4,14.7,18.9,20,21.1,7.94,2,9.4
2014.11.4,67,16,16,13,9,12.2,14.1,14.4,18.2,19.6,21.1,14.68,8.6,5.9
2014.11.5,69,17,16,13,9,12.9,14.6,14.6,17.8,19.3,21,14.83,8.8,5.5
2014.11.6,72,17,16,13,9,14.7,16.7,15.7,17.6,19,20.9,12.32,6.2,5.6
2014.11.7,67,17,16,13,9,13.8,15.3,15.3,17.6,18.8,20.7,13.82,8.4,7.3
2014.11.8,91,17,15,13,9,13.2,12.9,14.6,17.5,18.7,20.6,1.51,0,3
2014.11.9,77,20,17,13,9,14.3,16.5,15.7,17.3,18.6,20.5,6.93,1.7,5.1
2014.11.10,70,19,17,13,9,13.1,14.6,15.2,17.4,18.4,20.4,13.68,8.8,5.2
2014.11.11,66,19,17,13,9,12.6,16.5,14.4,17.2,18.3,20.2,9.66,3.5,6.3
2014.11.12,59,18,16,13,9,13.2,14,13.7,17.1,18.2,20.2,7.31,2.4,11.8
2014.11.13,61,18,16,13,9,8.6,11.4,11.7,16.5,18,20,6.71,1.6,11.4
2014.11.14,64,18,16,13,9,9.4,10.1,11.5,15.9,17.7,19.9,6.04,2.3,9.3
2014.11.15,61,17,16,13,9,10.8,12.8,11.8,15.5,17.4,19.9,10.55,5.3,5.5
2014.11.16,73,17,16,13,9,11.9,12.1,12.9,15.3,17,19.7,4.19,0,3.8
2014.11.17,59,17,16,13,9,11.9,12.1,12.8,15.4,16.9,19.6,4.32,1.5,10.2
2014.11.18,59,17,15,13,9,9.9,12.6,11.5,15.2,16.8,19.4,9.55,3.9,7.5
2014.11.19,68,17,15,13,9,10.3,12,11.6,14.9,16.6,19.3,12.95,8.7,5.6
2014.11.20,71,16,15,12,9,12,14,12.6,14.8,16.4,19.1,12.52,9.4,4.3
2014.11.21,74,16,15,12,9,13.3,14.2,13.5,14.9,16.2,19,11.14,7.5,4.7
2014.11.22,69,16,15,12,9,15.6,15.7,14,15,16.3,18.9,12.1,8,6.2
2014.11.23,71,16,15,12,8,16.3,17.7,15.3,15.4,16.3,18.7,6.61,1.6,8
2014.11.24,87,16,14,12,8,17.6,16.3,15.7,15.7,16.4,18.7,4.64,0.4,12
2014.11.25,90,21,18,14,10,14.3,14.6,15.8,16.2,16.5,18.5,2.31,0,10.8
2014.11.26,87,22,19,14,10,11.8,13,14.1,16.1,16.7,18.4,4.83,2.6,9.1
